ID,DataP,DataA,Prezzo,Intercontinentale,IATAP,IATAA
EK2963,25/06/2024,25/06/2024,92.88,True,MEL,BCN
TK9497,21/03/2024,21/03/2024,963.65,True,HAM,SEA
AZ8132,24/09/2023,24/09/2023,438.13,True,JFK,DUS
OS3418,12/8/2024,12/8/2024,401.1,False,LAX,MEL
OS4453,28/10/2023,28/10/2023,180.69,False,LGW,CDG
U29648,30/11/2023,30/11/2023,941.49,True,IST,BOS
AZ7987,28/02/2023,28/02/2023,915.31,False,HKG,TXL
BA9921,4/6/2024,4/6/2024,1224.86,True,TXL,FCO
VY8872,4/3/2023,4/3/2023,478.33,False,HAM,BGY
SK543,11/3/2024,11/3/2024,342.74,False,DOH,YVR
EK6809,25/04/2023,25/04/2023,456.52,False,EDI,ORD
LH963,20/02/2025,20/02/2025,179.64,True,BGY,AUH
FR8530,16/02/2025,16/02/2025,272.47,False,OPO,IAH
U25440,14/10/2024,14/10/2024,1291.28,False,CTA,CMB
OS553,12/11/2024,12/11/2024,626.58,True,ARN,FCO
VY279,26/03/2024,26/03/2024,724.31,True,DXB,LIN
SN9271,16/01/2023,16/01/2023,1234.5,False,ARN,DOH
W61273,4/1/2025,4/1/2025,1133.88,True,MXP,MEL
SK1473,6/7/2024,6/7/2024,605.68,True,FCO,GVA
LO6206,11/8/2024,11/8/2024,234.02,True,PRG,DUB
AF5067,12/3/2025,12/3/2025,227.26,False,MAD,YYZ
SK2437,29/03/2023,29/03/2023,128.21,True,MXP,OPO
FR2119,26/01/2025,26/01/2025,652.47,True,DUS,MRS
W6922,15/06/2024,15/06/2024,1209.45,True,STN,MIA
W62981,6/8/2024,6/8/2024,1255.73,False,EZE,ESB
BA8974,24/05/2024,24/05/2024,371.25,True,OPO,LAX
PC7503,16/03/2024,16/03/2024,748.21,False,MIA,SOF
AY4238,5/9/2023,5/9/2023,483.01,False,DXB,VLC
AF1644,3/6/2024,3/6/2024,1216.4,False,PSA,MUC
EK1614,11/8/2023,11/8/2023,700.65,True,GRU,DXB
LH8038,8/6/2023,8/6/2023,701.7,True,MUC,GRU
OS2802,24/09/2024,24/09/2024,1267.51,False,HKG,EDI
SK924,12/9/2024,12/9/2024,30.9,True,LIS,DUS
LH733,16/07/2024,16/07/2024,513.48,False,DUB,PRG
U24299,20/05/2023,20/05/2023,1090.67,False,BLQ,VLC
LH3618,28/10/2023,28/10/2023,128.51,True,PEK,OSL
AF6428,19/11/2023,19/11/2023,557.67,True,ZRH,MAN
EK1786,4/9/2023,4/9/2023,1064.93,False,BHX,IAH
VY7695,10/12/2023,10/12/2023,370.22,True,LAX,CDG
BA6522,14/08/2024,14/08/2024,735.33,True,BCN,MRS
SK468,14/08/2023,14/08/2023,1275.3,False,BOG,CMB
KL4474,9/3/2025,9/3/2025,340.94,False,LHR,YVR
OS4500,21/12/2024,21/12/2024,1119.97,False,NAP,DXB
AZ1874,2/11/2024,2/11/2024,325.29,False,VIE,VCE
PC1737,18/12/2024,18/12/2024,1104.7,True,LHR,DUB
PC9063,24/04/2023,24/04/2023,1055.36,False,YVR,VCE
LO5358,13/09/2023,13/09/2023,677.32,True,GRU,ESB
W63631,22/02/2025,22/02/2025,985.49,False,HKG,ICN
IB489,23/10/2024,23/10/2024,1012.42,False,FCO,BOG
OS8244,1/6/2023,1/6/2023,707.86,False,BHX,YYZ
IB3450,15/11/2023,15/11/2023,906.26,False,EZE,FCO
SN8969,19/01/2025,19/01/2025,74.24,True,MUC,LIN
BA7349,13/07/2023,13/07/2023,134.87,True,BOS,MXP
AZ1834,16/08/2023,16/08/2023,461.36,True,DFW,EZE
U29448,2/7/2024,2/7/2024,608.77,True,BOG,MXP
PC8782,3/10/2024,3/10/2024,50.53,False,EDI,LGW
AF7707,3/6/2023,3/6/2023,1007.54,False,BCN,JFK
PC6797,7/10/2023,7/10/2023,290.84,True,VCE,IAH
FR3135,9/10/2024,9/10/2024,841.52,False,LAX,CPH
AY8449,3/5/2024,3/5/2024,416.74,False,AGP,VIE
FR6948,26/02/2024,26/02/2024,527.2,True,NRT,AUH
EK1438,23/05/2024,23/05/2024,187.95,False,PMO,SCL
QR8030,4/4/2024,4/4/2024,851.94,True,SIN,HKG
SK5047,7/2/2023,7/2/2023,673.2,True,SCL,SYD
EK2613,29/11/2024,29/11/2024,228.86,True,VCE,MAN
LH7376,30/01/2025,30/01/2025,1039.36,False,DOH,VLC
IB6480,17/02/2024,17/02/2024,252.26,False,DUS,PSA
TK6028,17/02/2024,17/02/2024,539.92,True,BUD,BGY
EK6815,14/04/2023,14/04/2023,561.85,True,MAD,GRU
AY6772,3/2/2025,3/2/2025,321.63,True,CTA,MAD
FR7535,17/07/2024,17/07/2024,603.92,False,SAW,MAD
AF7445,21/03/2023,21/03/2023,449.96,True,LED,CDG
AZ2853,21/10/2024,21/10/2024,823.4,False,BOG,MRS
SK2610,9/1/2024,9/1/2024,497.98,False,GRU,GVA
AY2263,7/9/2024,7/9/2024,1066.03,True,GRU,VIE
IB109,7/11/2023,7/11/2023,814.65,True,PSA,MIA
SN2555,17/08/2024,17/08/2024,99.17,True,OPO,EDI
U26336,20/12/2023,20/12/2023,1172.81,False,BGY,EDI
U28132,25/08/2023,25/08/2023,1166.73,True,BOS,ORD
KL4571,7/2/2024,7/2/2024,647.23,True,VLC,DXB
BA3595,7/1/2023,7/1/2023,739.38,True,ESB,ORD
LH198,6/4/2024,6/4/2024,600.2,True,BGY,NRT
VY8693,17/06/2023,17/06/2023,720.61,True,PEK,DOH
LH918,29/03/2024,29/03/2024,618.75,True,AMS,AGP
TK7069,27/08/2024,27/08/2024,525.63,False,CDG,DXB
KL697,26/07/2024,26/07/2024,548.33,True,BCN,VCE
U28137,26/01/2024,26/01/2024,785.39,False,DUB,SAW
QR6157,28/06/2023,28/06/2023,269.27,False,BUD,EZE
KL4850,28/03/2023,28/03/2023,1026.55,True,ZRH,NAP
FR3331,18/10/2023,18/10/2023,876.66,False,MIA,PEK
QR6905,10/10/2024,10/10/2024,931.18,True,ZRH,AMS
AY7694,3/2/2024,3/2/2024,74.02,True,PEK,YVR
SK1660,28/03/2023,28/03/2023,980.62,False,LIN,HAM
IB3269,5/7/2024,5/7/2024,109.18,False,WAW,AMD
PC5360,30/03/2023,30/03/2023,624.96,False,BHX,ZRH
BA1929,24/03/2023,24/03/2023,214.96,False,EDI,PRG
VY3768,10/1/2025,10/1/2025,786.84,False,SIN,YYZ
TK2357,21/01/2024,21/01/2024,180.29,True,ORY,LGW
U26743,4/10/2024,4/10/2024,1031.4,True,LIS,NAP
SK4793,18/11/2023,18/11/2023,1286.75,True,SOF,NCE
PC2381,6/2/2023,6/2/2023,434.63,True,DXB,SIN
EW1976,8/3/2023,8/3/2023,376.37,True,WAW,BHX
LO1056,1/3/2024,1/3/2024,595.93,False,VIE,ICN
QR3171,14/06/2023,14/06/2023,663.63,False,MRS,BUD
KL9817,29/12/2024,29/12/2024,431.07,False,MAD,LIM
AY2702,1/8/2023,1/8/2023,991.59,True,SEA,HKG
SK9715,25/03/2024,25/03/2024,1197.21,False,ORD,AGP
OS5176,26/09/2024,26/09/2024,114.69,True,DXB,VLC
W64048,16/03/2024,16/03/2024,603.35,True,DXB,VCE
FR775,16/01/2025,16/01/2025,817.81,False,NAP,LHR
IB965,17/07/2024,17/07/2024,910.11,True,FRA,EDI
PC4563,15/01/2025,15/01/2025,1278.33,True,CDG,HKG
OS3473,20/02/2023,20/02/2023,525.95,True,SEA,PRG
FR5341,19/10/2023,19/10/2023,643.09,True,AUH,PRG
LO4786,26/08/2023,26/08/2023,638.16,True,DOH,MAN
AF5031,16/03/2023,16/03/2023,872.85,False,HEL,NAP
BA7085,15/09/2024,15/09/2024,292.52,False,MAN,SCL
IB4617,7/10/2023,7/10/2023,1105.9,True,HKG,YYZ
SN9024,1/6/2023,1/6/2023,978.02,False,LIS,AMD
QR5763,9/1/2023,9/1/2023,591.62,False,LIN,GRU
LH8565,24/02/2025,24/02/2025,337.87,True,DUB,AUH
AZ2444,11/12/2023,11/12/2023,872.79,False,HKG,MXP
BA7088,25/07/2023,25/07/2023,1022.57,True,SVO,PMO
W63746,19/01/2024,19/01/2024,139.46,True,PEK,CMB
LH4178,18/09/2024,18/09/2024,756.74,False,MAN,LIS
EW688,29/09/2023,29/09/2023,641.19,False,PMO,MRS
SK4722,9/12/2024,9/12/2024,648.84,True,OPO,DUB
EW808,3/8/2023,3/8/2023,657.66,False,SVO,ARN
QR1195,22/08/2024,22/08/2024,523.11,False,HKG,DOH
BA2287,20/11/2023,20/11/2023,898.3,False,IAH,NRT
VY4371,2/9/2023,2/9/2023,876.06,False,LIN,LGW
TK9791,8/2/2025,8/2/2025,862.51,False,PRG,SVO
SK5697,21/03/2025,21/03/2025,885.95,False,GVA,JFK
LO9132,28/05/2024,28/05/2024,792.13,True,AMS,EZE
LH1406,12/11/2024,12/11/2024,934.08,True,JFK,FCO
EK897,10/9/2023,10/9/2023,520.69,True,MAD,LHR
PC5077,31/01/2024,31/01/2024,1118.07,True,TXL,HAM
EK6379,18/10/2024,18/10/2024,527.3,True,SYD,DFW
AZ2279,29/06/2023,29/06/2023,901.19,True,GRU,VLC
KL4446,14/01/2023,14/01/2023,783.29,False,NCE,FCO
AZ2162,31/08/2023,31/08/2023,582.52,True,LED,WAW
AF1031,18/10/2024,18/10/2024,669.43,False,OSL,SAW
TK4856,26/03/2025,26/03/2025,882.03,True,CDG,PMO
LH9052,26/02/2024,26/02/2024,1101.7,True,ATH,DOH
QR8955,15/09/2024,15/09/2024,666.43,False,BRU,SYD
KL1124,19/06/2024,19/06/2024,257.7,False,SCL,CPH
BA8290,15/11/2024,15/11/2024,375.4,False,BLQ,NCE
BA6097,17/01/2025,17/01/2025,1169.31,False,JFK,AGP
VY4366,17/06/2023,17/06/2023,444.8,False,BUD,MXP
W65456,23/10/2023,23/10/2023,748.08,False,YVR,EDI
AY1994,21/10/2023,21/10/2023,81,True,SIN,MAN
TK2183,26/08/2024,26/08/2024,852.93,False,AGP,FRA
AF3380,11/11/2023,11/11/2023,1123.1,True,SCL,CDG
W6194,7/10/2023,7/10/2023,587.19,True,PEK,LIM
TK4647,14/11/2023,14/11/2023,417.14,True,LIN,ZRH
U29325,8/3/2025,8/3/2025,1064.76,False,NAP,FCO
TK1177,19/06/2024,19/06/2024,370.6,False,SEA,LIN
AY9798,2/7/2023,2/7/2023,641.45,True,ARN,OPO
PC7261,5/11/2023,5/11/2023,421.04,True,SCL,LIM
OS4029,2/12/2024,2/12/2024,746.28,True,FCO,ZRH
AY8986,4/7/2023,4/7/2023,803.74,True,PSA,NRT
LO1265,17/05/2024,17/05/2024,816.61,False,LAX,CTA
AF7761,2/5/2024,2/5/2024,79.63,False,LGW,MUC
IB1292,12/9/2024,12/9/2024,898.02,False,BOS,AMS
FR3432,20/05/2023,20/05/2023,738.17,False,BRU,GRU
VY5420,25/05/2024,25/05/2024,847.29,True,MIA,SAW
FR9588,12/9/2023,12/9/2023,1175.53,True,DOH,ZRH
VY7683,5/3/2025,5/3/2025,361.03,True,AMD,NCE
EK7618,26/02/2024,26/02/2024,810.71,False,ARN,VCE
TK9842,20/03/2025,20/03/2025,760.55,False,AMD,CDG
KL4528,21/02/2023,21/02/2023,749.08,True,SVO,SCL
PC5892,16/05/2024,16/05/2024,1183.45,True,FCO,MRS
SN7161,8/12/2024,8/12/2024,713.37,True,VIE,EDI
AY2391,31/12/2023,31/12/2023,186.43,True,VCE,ATH
W65637,19/07/2023,19/07/2023,621.03,False,SIN,HEL
SN4664,10/1/2025,10/1/2025,960.19,True,NRT,HAM
IB2670,12/3/2025,12/3/2025,535.63,False,SCL,ATH
IB7761,27/10/2024,27/10/2024,456,False,GRU,SEA
TK5042,21/05/2023,21/05/2023,1185.68,True,OSL,PSA
VY2595,11/1/2023,11/1/2023,374.75,False,NAP,SIN
SN7237,29/01/2025,29/01/2025,1211.64,True,EDI,SYD
PC347,4/2/2025,4/2/2025,1256.42,True,MIA,MAD
IB6080,13/12/2023,13/12/2023,783.46,True,LIM,SOF
PC9090,11/2/2023,11/2/2023,477.31,False,BHX,FRA
AF8859,9/12/2023,9/12/2023,104.17,True,FCO,BGY
VY4855,16/02/2023,16/02/2023,278.05,False,BUD,CTA
PC5662,20/09/2024,20/09/2024,409.3,True,HKG,AMD
EK4721,19/01/2025,19/01/2025,261.48,False,LIM,AMS
BA7640,6/2/2023,6/2/2023,757.9,False,CTA,VIE
AZ6687,23/07/2023,23/07/2023,838.72,True,ORD,PMO
KL8942,7/4/2024,7/4/2024,584.35,False,LED,BLQ
SK9124,9/2/2023,9/2/2023,991.15,True,BUD,GVA
U21405,13/01/2024,13/01/2024,742.49,True,BGY,CPH
LO2700,11/6/2024,11/6/2024,570.56,False,DUS,MEL
SK6899,13/04/2023,13/04/2023,909.09,True,NRT,ARN
AY7077,10/9/2024,10/9/2024,56.51,True,ATH,VCE
W67099,14/09/2024,14/09/2024,743.07,False,BOS,BUD
TK7804,18/06/2024,18/06/2024,935.79,False,ICN,BCN
LO9858,29/08/2023,29/08/2023,1150.17,False,MXP,ESB
W64284,18/01/2024,18/01/2024,1166.79,True,CPH,PEK
KL5399,5/9/2024,5/9/2024,970.55,False,SVO,LIS
AZ4474,22/12/2024,22/12/2024,517.86,False,DOH,SYD
W68492,2/1/2024,2/1/2024,200.17,True,TXL,BGY
AZ358,25/08/2023,25/08/2023,716.76,True,OSL,ESB
SN8127,7/10/2024,7/10/2024,556.43,True,SYD,AMD
FR3246,24/02/2023,24/02/2023,1098.18,True,CTA,HKG
U28287,27/02/2025,27/02/2025,364.46,False,MUC,LIM
W62766,14/03/2024,14/03/2024,1075.31,True,MAN,NCE
EW4706,16/03/2025,16/03/2025,761.14,True,DUB,LHR
PC6200,25/01/2025,25/01/2025,1254.62,True,DFW,ZRH
U26545,6/1/2023,6/1/2023,1169.82,False,DFW,WAW
BA5452,20/10/2023,20/10/2023,1066.46,True,DUB,CTA
LH3676,30/10/2023,30/10/2023,403.89,False,DXB,BOG
IB4044,26/01/2024,26/01/2024,266.74,True,ESB,NAP
PC3640,25/03/2025,25/03/2025,682.12,True,JFK,BRU
EW1710,1/10/2023,1/10/2023,428.51,True,FCO,DXB
IB8070,11/2/2023,11/2/2023,625.6,True,PSA,YVR
FR6440,13/01/2024,13/01/2024,37.61,False,SYD,ZRH
LH5998,28/12/2023,28/12/2023,687.41,True,VIE,HEL
U24461,30/11/2024,30/11/2024,999.86,False,ARN,ICN
IB1463,1/5/2023,1/5/2023,1272.88,False,ARN,CMB
AY8976,19/05/2024,19/05/2024,83.87,True,MAN,ORY
BA4851,22/05/2024,22/05/2024,102.92,False,ESB,ICN
U2475,29/10/2024,29/10/2024,492.66,False,ICN,CTA
OS9483,9/10/2024,9/10/2024,649.7,True,ICN,CPH
OS9990,20/09/2024,20/09/2024,688.04,False,SYD,PSA
LH9583,4/2/2025,4/2/2025,745.54,True,MAD,AGP
W65096,1/2/2024,1/2/2024,1069.46,False,ATH,MEL
IB3673,26/01/2024,26/01/2024,426.49,True,NRT,MXP
LH5069,1/1/2023,1/1/2023,958.43,False,YVR,GRU
TK3519,24/03/2023,24/03/2023,585.07,False,AGP,PRG
KL5267,6/1/2023,6/1/2023,885.95,True,MUC,PRG
KL4491,15/05/2023,15/05/2023,161.12,True,GRU,ATH
AZ9444,10/1/2024,10/1/2024,139.14,True,NAP,SYD
FR8548,6/9/2024,6/9/2024,967.35,False,VLC,VIE
IB6960,3/10/2024,3/10/2024,1151,False,ORY,SCL
FR968,15/12/2024,15/12/2024,416.62,False,BRU,CPH
BA6510,20/01/2023,20/01/2023,71.87,True,VIE,ESB
AY1793,27/12/2023,27/12/2023,249.65,True,LHR,LIM
W69859,28/04/2023,28/04/2023,558.21,False,CTA,EDI
OS6574,12/7/2024,12/7/2024,687.99,True,STN,FRA
FR5329,23/11/2023,23/11/2023,242.11,True,DOH,JFK
AZ7701,23/01/2023,23/01/2023,1210.99,True,BCN,DOH
SK5706,21/11/2024,21/11/2024,117.39,False,ORD,MUC
KL5966,25/10/2024,25/10/2024,397.22,False,CDG,JFK
LO247,10/5/2023,10/5/2023,673.43,True,SEA,CPH
EK8240,30/06/2024,30/06/2024,1093.35,False,PRG,LED
U25567,24/07/2023,24/07/2023,1023.81,False,LED,SIN
KL5480,13/09/2024,13/09/2024,352.16,False,NAP,LIS
AF4548,29/02/2024,29/02/2024,1223.96,True,STN,LED
SK3250,2/5/2023,2/5/2023,829.67,True,WAW,MAD
SN3103,24/01/2024,24/01/2024,736.2,True,VCE,EZE
PC6687,23/06/2024,23/06/2024,517.89,True,DUB,NRT
EK4071,26/01/2023,26/01/2023,639.36,True,BUD,AGP
AY211,12/5/2024,12/5/2024,965.15,True,BGY,VCE
IB3960,26/09/2024,26/09/2024,343.06,False,MUC,MIA
QR4550,8/1/2023,8/1/2023,286.92,True,ORY,OSL
PC1647,21/01/2024,21/01/2024,375.98,True,LIN,MXP
U27561,23/03/2024,23/03/2024,392.31,True,FCO,DXB
EK8104,18/02/2025,18/02/2025,324.22,False,TXL,ATH
PC9491,3/3/2025,3/3/2025,65.08,True,SIN,ZRH
AZ5370,30/01/2023,30/01/2023,89.97,False,JFK,LIN
AY8267,23/08/2023,23/08/2023,231.4,False,HKG,CPH
QR7046,29/08/2024,29/08/2024,926.4,True,PSA,DXB
VY5085,26/11/2024,26/11/2024,240.24,True,SOF,OSL
SN358,10/12/2024,10/12/2024,703.06,True,BRU,YYZ
PC7205,24/06/2024,24/06/2024,1042.67,False,CTA,DFW
IB714,14/10/2023,14/10/2023,463.68,False,HEL,DUS
AF4348,14/05/2023,14/05/2023,959.13,True,FCO,WAW
W67226,13/01/2025,13/01/2025,1120.43,True,MRS,MEL
EW534,6/9/2024,6/9/2024,689.09,False,MXP,NCE
KL8372,2/6/2024,2/6/2024,757.87,True,JFK,VLC
SK9653,27/03/2025,27/03/2025,1216.93,False,OSL,CMB
VY2366,20/10/2023,20/10/2023,997.74,True,BCN,IST
U23832,15/10/2023,15/10/2023,1261.17,False,TXL,YVR
AZ8793,17/01/2025,17/01/2025,958.63,False,SVO,STN
BA2025,19/01/2025,19/01/2025,1185.65,False,AMD,ICN
EW7344,23/02/2025,23/02/2025,259.1,False,MIA,HAM
W67297,6/10/2024,6/10/2024,281.58,True,CTA,NRT
U26029,6/1/2025,6/1/2025,312.64,True,MAD,EDI
AZ4506,7/9/2023,7/9/2023,738.59,False,DXB,VCE
EW2888,11/7/2024,11/7/2024,613.82,False,SOF,CMB
QR5709,4/4/2024,4/4/2024,60.27,False,PEK,DXB
IB159,9/1/2024,9/1/2024,645.31,True,FCO,WAW
IB981,8/2/2024,8/2/2024,581.64,True,IAH,LIS
FR4130,6/3/2024,6/3/2024,324.31,True,DXB,MEL
PC3420,13/11/2024,13/11/2024,126.76,True,MRS,FCO
LO7470,29/03/2024,29/03/2024,891.19,False,EZE,PMO
SN1605,16/05/2024,16/05/2024,54.04,True,ORY,LED
PC6691,25/06/2024,25/06/2024,242.48,True,BGY,CTA
AY8006,16/01/2025,16/01/2025,796.29,True,NAP,BOG
AF2453,12/11/2023,12/11/2023,604.81,False,VIE,VCE
VY4936,31/01/2025,31/01/2025,1129.35,False,VIE,ZRH
VY7367,20/01/2024,20/01/2024,518.96,False,CPH,BCN
AF9061,21/12/2023,21/12/2023,1143.89,True,AMS,WAW
FR8371,2/1/2025,2/1/2025,1284.35,False,MEL,JFK
AZ6513,30/12/2023,30/12/2023,278.83,True,BOG,STN
AY3602,16/11/2023,16/11/2023,948.61,True,CPH,VIE
PC871,23/08/2023,23/08/2023,325.25,True,LHR,LIM
EW5088,17/03/2023,17/03/2023,505.94,False,EZE,HEL
W61368,30/04/2024,30/04/2024,31.93,True,WAW,ZRH
W67507,29/03/2025,29/03/2025,202.1,False,BOS,CMB
LO1435,11/12/2023,11/12/2023,36.96,True,BCN,IAH
FR1555,28/02/2025,28/02/2025,1172.65,False,LIN,LGW
AZ6836,19/06/2023,19/06/2023,398.62,True,WAW,FCO
LO6216,17/06/2023,17/06/2023,639.38,True,SIN,SOF
SN1616,29/05/2023,29/05/2023,429.02,True,GVA,STN
W68632,6/2/2023,6/2/2023,284.84,True,ATH,MAD
QR9182,14/06/2024,14/06/2024,536.25,True,TXL,LAX
TK6333,13/03/2024,13/03/2024,816.55,False,YYZ,LHR
EK1474,16/08/2024,16/08/2024,33.01,True,OPO,AMD
OS4236,14/08/2024,14/08/2024,431.04,True,MAD,LHR
LH2598,21/06/2024,21/06/2024,894.04,False,OPO,MIA
PC5563,19/08/2024,19/08/2024,1046.9,False,DOH,AGP
